0.011240,0.019339,2120,200,41,http://localhost:8080/config
0.008327,0.010855,3777,200,41,http://localhost:8080/config
0.007389,0.008868,4623,200,41,http://localhost:8080/config
0.007133,0.008600,4767,200,41,http://localhost:8080/config
0.007129,0.008537,4802,200,41,http://localhost:8080/config
0.006795,0.008149,5031,200,41,http://localhost:8080/config
0.007225,0.008579,4779,200,41,http://localhost:8080/config
0.007926,0.009406,4358,200,41,http://localhost:8080/config
0.006899,0.008241,4975,200,41,http://localhost:8080/config
0.006523,0.008034,5103,200,41,http://localhost:8080/config
0.006857,0.008190,5006,200,41,http://localhost:8080/config
0.006789,0.008108,5056,200,41,http://localhost:8080/config
0.006925,0.008234,4979,200,41,http://localhost:8080/config
0.006512,0.007828,5237,200,41,http://localhost:8080/config
0.006477,0.007745,5293,200,41,http://localhost:8080/config
0.006769,0.008053,5091,200,41,http://localhost:8080/config
0.006460,0.007726,5306,200,41,http://localhost:8080/config
0.008596,0.010118,4052,200,41,http://localhost:8080/config
0.006968,0.008259,4964,200,41,http://localhost:8080/config
0.006750,0.008150,5030,200,41,http://localhost:8080/config
0.006801,0.008107,5057,200,41,http://localhost:8080/config
0.006264,0.007547,5432,200,41,http://localhost:8080/config
0.008122,0.009420,4352,200,41,http://localhost:8080/config
0.006795,0.008105,5058,200,41,http://localhost:8080/config
0.006540,0.007881,5202,200,41,http://localhost:8080/config
0.006339,0.007852,5221,200,41,http://localhost:8080/config
0.006437,0.007720,5310,200,41,http://localhost:8080/config
0.007371,0.008845,4635,200,41,http://localhost:8080/config
0.006742,0.008073,5078,200,41,http://localhost:8080/config
0.007343,0.008859,4628,200,41,http://localhost:8080/config
0.007233,0.008582,4777,200,41,http://localhost:8080/config
0.007999,0.009372,4374,200,41,http://localhost:8080/config
0.007760,0.009152,4479,200,41,http://localhost:8080/config
0.007480,0.009146,4482,200,41,http://localhost:8080/config
0.007103,0.008511,4817,200,41,http://localhost:8080/config
0.007448,0.008863,4625,200,41,http://localhost:8080/config
0.007778,0.009193,4459,200,41,http://localhost:8080/config
0.007028,0.008540,4800,200,41,http://localhost:8080/config
0.007086,0.008603,4765,200,41,http://localhost:8080/config
0.007712,0.009156,4477,200,41,http://localhost:8080/config
0.009355,0.010831,3785,200,41,http://localhost:8080/config
0.007387,0.009044,4533,200,41,http://localhost:8080/config
0.007131,0.008492,4828,200,41,http://localhost:8080/config
0.007082,0.008487,4830,200,41,http://localhost:8080/config
0.007316,0.008829,4643,200,41,http://localhost:8080/config
0.007067,0.008471,4840,200,41,http://localhost:8080/config
0.006894,0.008236,4978,200,41,http://localhost:8080/config
0.006699,0.008011,5117,200,41,http://localhost:8080/config
0.006573,0.007960,5150,200,41,http://localhost:8080/config
0.006646,0.008260,4963,200,41,http://localhost:8080/config
0.007017,0.008400,4880,200,41,http://localhost:8080/config
0.007102,0.008581,4777,200,41,http://localhost:8080/config
0.006780,0.008105,5058,200,41,http://localhost:8080/config
0.006890,0.008217,4989,200,41,http://localhost:8080/config
0.007101,0.008396,4883,200,41,http://localhost:8080/config
0.007904,0.009484,4323,200,41,http://localhost:8080/config
0.007332,0.008721,4701,200,41,http://localhost:8080/config
0.007097,0.009133,4489,200,41,http://localhost:8080/config
0.009575,0.011185,3665,200,41,http://localhost:8080/config
0.008645,0.010229,4008,200,41,http://localhost:8080/config
0.006958,0.008375,4895,200,41,http://localhost:8080/config
0.007506,0.009080,4515,200,41,http://localhost:8080/config
0.006840,0.008245,4972,200,41,http://localhost:8080/config
0.008733,0.010162,4034,200,41,http://localhost:8080/config
0.007160,0.008502,4822,200,41,http://localhost:8080/config
0.007259,0.008847,4634,200,41,http://localhost:8080/config
0.007239,0.008619,4756,200,41,http://localhost:8080/config
0.008149,0.009586,4277,200,41,http://localhost:8080/config
0.007422,0.008912,4600,200,41,http://localhost:8080/config
0.007065,0.008420,4869,200,41,http://localhost:8080/config
0.007623,0.009027,4541,200,41,http://localhost:8080/config
0.007409,0.008944,4584,200,41,http://localhost:8080/config
0.007333,0.008907,4603,200,41,http://localhost:8080/config
0.007639,0.009250,4432,200,41,http://localhost:8080/config
0.007603,0.009019,4545,200,41,http://localhost:8080/config
0.007798,0.009184,4464,200,41,http://localhost:8080/config
0.007266,0.008736,4693,200,41,http://localhost:8080/config
0.007109,0.008546,4797,200,41,http://localhost:8080/config
0.007067,0.008430,4863,200,41,http://localhost:8080/config
0.007179,0.008517,4813,200,41,http://localhost:8080/config
0.007249,0.008723,4700,200,41,http://localhost:8080/config
0.007590,0.009542,4296,200,41,http://localhost:8080/config
0.008739,0.010228,4008,200,41,http://localhost:8080/config
0.007393,0.008908,4602,200,41,http://localhost:8080/config
